date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-01-01 00:00:00,,,,,,,,,,
2020-01-02 00:00:00,,,,,,,,,,
2020-01-03 00:00:00,,,,,,,,,,
2020-01-04 00:00:00,,,,,,,,,,
2020-01-05 00:00:00,,,,,,,,,,
2020-01-06 00:00:00,,,,,,,,,,
2020-01-07 00:00:00,,,,,,,,,,
2020-01-08 00:00:00,,,,,,,,,,
2020-01-09 00:00:00,,,,,,,,,,
2020-01-10 00:00:00,,,,,,,,,,
2020-01-11 00:00:00,,,,,,,,,,
2020-01-12 00:00:00,,,,,,,,,,
2020-01-13 00:00:00,,,,,,,,,,
2020-01-14 00:00:00,,,,,,,,,,
2020-01-15 00:00:00,,,,,,,,,,
2020-01-16 00:00:00,,,,,,,,,,
2020-01-17 00:00:00,,,,,,,,,,
2020-01-18 00:00:00,,,,,,,,,,
2020-01-19 00:00:00,,,,,,,,,,
2020-01-20 00:00:00,,,,,,,,,,
2020-01-21 00:00:00,,,,,,,,,,
2020-01-22 00:00:00,,,,,,,,,,
2020-01-23 00:00:00,,,,,,,,,,
2020-01-24 00:00:00,,,,,,,,,,
2020-01-25 00:00:00,,,,,,,,,,
2020-01-26 00:00:00,,,,,,,,,,
2020-01-27 00:00:00,,,,,,,,,,
2020-01-28 00:00:00,,,,,,,,,,
2020-01-29 00:00:00,,,,,,,,,,
2020-01-30 00:00:00,,,,,,,,,,
2020-01-31 00:00:00,,,,,,,,,,
2020-02-01 00:00:00,,,,,,,,,,
2020-02-02 00:00:00,,,,,,,,,,
2020-02-03 00:00:00,,,,,,,,,,
2020-02-04 00:00:00,,,,,,,,,,
2020-02-05 00:00:00,,,,,,,,,,
2020-02-06 00:00:00,,,,,,,,,,
2020-02-07 00:00:00,,,,,,,,,,
2020-02-08 00:00:00,,,,,,,,,,
2020-02-09 00:00:00,,,,,,,,,,
2020-02-10 00:00:00,,,,,,,,,,
2020-02-11 00:00:00,,,,,,,,,,
2020-02-12 00:00:00,,,,,,,,,,
2020-02-13 00:00:00,,,,,,,,,,
2020-02-14 00:00:00,,,,,,,,,,
2020-02-15 00:00:00,,,,,,,,,,
2020-02-16 00:00:00,,,,,,,,,,
2020-02-17 00:00:00,,,,,,,,,,
2020-02-18 00:00:00,,,,,,,,,,
2020-02-19 00:00:00,,,,,,,,,,
2020-02-20 00:00:00,,,,,,,,,,
2020-02-21 00:00:00,,,,,,,,,,
2020-02-22 00:00:00,,,,,,,,,,
2020-02-23 00:00:00,,,,,,,,,,
2020-02-24 00:00:00,,,,,,,,,,
2020-02-25 00:00:00,,,,,,,,,,
2020-02-26 00:00:00,,,,,,,,,,
2020-02-27 00:00:00,,,,,,,,,,
2020-02-28 00:00:00,,,,,,,,,,
2020-02-29 00:00:00,,,,,,,,,,
2020-03-01 00:00:00,,,,,,,,,,
2020-03-02 00:00:00,,,,,,,,,,
2020-03-03 00:00:00,,,,,,,,,,
2020-03-04 00:00:00,,,,,,,,,,
2020-03-05 00:00:00,,,,,,,,,,
2020-03-06 00:00:00,,,,,,,,,,
2020-03-07 00:00:00,,,,,,,,,,
2020-03-08 00:00:00,,,,,,,,,,
2020-03-09 00:00:00,,,,,,,,,,
2020-03-10 00:00:00,,,,,,,,,,
2020-03-11 00:00:00,,,,,,,,,,
2020-03-12 00:00:00,,,,,,,,,,
2020-03-13 00:00:00,,,,,,,,,,
2020-03-14 00:00:00,,,,,,,,,,
2020-03-15 00:00:00,,,,,,,,,,
2020-03-16 00:00:00,,,,,,,,,,
2020-03-17 00:00:00,,,,,,,,,,
2020-03-18 00:00:00,,,,,,,,,,
2020-03-19 00:00:00,,,,,,,,,,
2020-03-20 00:00:00,,,,,,,,,,
2020-03-21 00:00:00,,,,,,,,,,
2020-03-22 00:00:00,,,,,,,,,,
2020-03-23 00:00:00,,,,,,,,,,
2020-03-24 00:00:00,,,,,,,,,,
2020-03-25 00:00:00,,,,,,,,,,
2020-03-26 00:00:00,,,,,,,,,,
2020-03-27 00:00:00,,,,,,,,,,
2020-03-28 00:00:00,,,,,,,,,,
2020-03-29 00:00:00,,,,,,,,,,
2020-03-30 00:00:00,,,,,,,,,,
2020-03-31 00:00:00,,,,,,,,,,
2020-04-01 00:00:00,,,,,,,,,,
2020-04-02 00:00:00,,,,,,,,,,
2020-04-03 00:00:00,,,,,,,,,,
2020-04-04 00:00:00,,,,,,,,,,
2020-04-05 00:00:00,,,,,,,,,,
2020-04-06 00:00:00,,,,,,,,,,
2020-04-07 00:00:00,,,,,,,,,,
2020-04-08 00:00:00,,,,,,,,,,
2020-04-09 00:00:00,,,,,,,,,,
2020-04-10 00:00:00,,,,,,,,,,
2020-04-11 00:00:00,,,,,,,,,,
2020-04-12 00:00:00,,,,,,,,,,
2020-04-13 00:00:00,,,,,,,,,,
2020-04-14 00:00:00,,,,,,,,,,
2020-04-15 00:00:00,,,,,,,,,,
2020-04-16 00:00:00,,,,,,,,,,
2020-04-17 00:00:00,,,,,,,,,,
2020-04-18 00:00:00,,,,,,,,,,
2020-04-19 00:00:00,,,,,,,,,,
2020-04-20 00:00:00,,,,,,,,,,
2020-04-21 00:00:00,,,,,,,,,,
2020-04-22 00:00:00,,,,,,,,,,
2020-04-23 00:00:00,,,,,,,,,,
2020-04-24 00:00:00,,,,,,,,,,
2020-04-25 00:00:00,,,,,,,,,,
2020-04-26 00:00:00,,,,,,,,,,
2020-04-27 00:00:00,,,,,,,,,,
2020-04-28 00:00:00,,,,,,,,,,
2020-04-29 00:00:00,,,,,,,,,,
2020-04-30 00:00:00,,,,,,,,,,
2020-05-01 00:00:00,,,,,,,,,,
2020-05-02 00:00:00,,,,,,,,,,
2020-05-03 00:00:00,,,,,,,,,,
2020-05-04 00:00:00,,,,,,,,,,
2020-05-05 00:00:00,,,,,,,,,,
2020-05-06 00:00:00,,,,,,,,,,
2020-05-07 00:00:00,,,,,,,,,,
2020-05-08 00:00:00,,,,,,,,,,
2020-05-09 00:00:00,,,,,,,,,,
2020-05-10 00:00:00,,,,,,,,,,
2020-05-11 00:00:00,,,,,,,,,,
2020-05-12 00:00:00,,,,,,,,,,
2020-05-13 00:00:00,,,,,,,,,,
2020-05-14 00:00:00,,,,,,,,,,
2020-05-15 00:00:00,,,,,,,,,,
2020-05-16 00:00:00,,,,,,,,,,
2020-05-17 00:00:00,,,,,,,,,,
2020-05-18 00:00:00,,,,,,,,,,
2020-05-19 00:00:00,,,,,,,,,,
2020-05-20 00:00:00,,,,,,,,,,
2020-05-21 00:00:00,,,,,,,,,,
2020-05-22 00:00:00,,,,,,,,,,
2020-05-23 00:00:00,,,,,,,,,,
2020-05-24 00:00:00,,,,,,,,,,
2020-05-25 00:00:00,,,,,,,,,,
2020-05-26 00:00:00,,,,,,,,,,
2020-05-27 00:00:00,,,,,,,,,,
2020-05-28 00:00:00,,,,,,,,,,
2020-05-29 00:00:00,,,,,,,,,,
2020-05-30 00:00:00,,,,,,,,,,
2020-05-31 00:00:00,,,,,,,,,,
2020-06-01 00:00:00,,,,,,,,,,
2020-06-02 00:00:00,,,,,,,,,,
2020-06-03 00:00:00,,,,,,,,,,
2020-06-04 00:00:00,,,,,,,,,,
2020-06-05 00:00:00,,,,,,,,,,
2020-06-06 00:00:00,,,,,,,,,,
2020-06-07 00:00:00,,,,,,,,,,
2020-06-08 00:00:00,,,,,,,,,,
2020-06-09 00:00:00,,,,,,,,,,
2020-06-10 00:00:00,,,,,,,,,,
2020-06-11 00:00:00,,,,,,,,,,
2020-06-12 00:00:00,,,,,,,,,,
2020-06-13 00:00:00,,,,,,,,,,
2020-06-14 00:00:00,,,,,,,,,,
2020-06-15 00:00:00,,,,,,,,,,
2020-06-16 00:00:00,27.1,21.3,32.9,,,,15.7,,,
2020-06-17 00:00:00,26.2,20,32,,,,20.6,,,
2020-06-18 00:00:00,27.1,21.2,32.6,,,,17,,,
2020-06-19 00:00:00,22.2,21.2,23.6,,,,7,,,
2020-06-20 00:00:00,23.7,19.1,29.4,,,,1.4,,,
2020-06-21 00:00:00,25.8,21.1,30,,,,8.6,,,
2020-06-22 00:00:00,24.2,21,28,,,,9.6,,,
2020-06-23 00:00:00,21.9,17.5,26.3,,,,9.5,,,
2020-06-24 00:00:00,22.6,15.3,28.3,,,,0,,,
2020-06-25 00:00:00,25.6,18.2,32,,,,6.5,,,
2020-06-26 00:00:00,27.4,23.3,31.5,,,,11.8,,,
2020-06-27 00:00:00,24.4,20.3,29.6,,,,2.2,,,
2020-06-28 00:00:00,26,20,31.4,,,,14.4,,,
2020-06-29 00:00:00,27.1,24.7,30.5,,,,16.8,,,
2020-06-30 00:00:00,28,24.8,32.5,,,,9.1,,,
2020-07-01 00:00:00,25.5,20,30,,,,6.7,,,
2020-07-02 00:00:00,26.5,21.7,31.2,,,,0.4,,,
2020-07-03 00:00:00,27.4,22.9,31.6,,,,0.9,,,
2020-07-04 00:00:00,26,21,31.1,,,,4,,,
2020-07-05 00:00:00,27.6,22.6,32.6,,,,2.4,,,
2020-07-06 00:00:00,28.1,21.8,33.4,,,,1.6,,,
2020-07-07 00:00:00,28.5,23.2,33.6,,,,2.5,,,
2020-07-08 00:00:00,29,23.3,33.9,,,,7.8,,,
2020-07-09 00:00:00,25.6,21.1,29.4,,,,13.4,,,
2020-07-10 00:00:00,25.7,18.1,33,,,,2.1,,,
2020-07-11 00:00:00,26.8,21.8,32.5,,,,7.7,,,
2020-07-12 00:00:00,24.5,17,30.6,,,,3.6,,,
2020-07-13 00:00:00,26.4,20.2,32.1,,,,13,,,
2020-07-14 00:00:00,27.1,21.5,34.1,,,,7,,,
2020-07-15 00:00:00,23.2,20.6,27.2,,,,9.1,,,
2020-07-16 00:00:00,24.4,18.2,30.4,,,,2.5,,,
2020-07-17 00:00:00,28.1,22,34,,,,6.3,,,
2020-07-18 00:00:00,29.2,25.3,33.6,,,,14.2,,,
2020-07-19 00:00:00,27.1,22.9,29.5,,,,7,,,
2020-07-20 00:00:00,23.8,19.6,28.5,,,,2.5,,,
2020-07-21 00:00:00,24,20.7,29,,,,2.2,,,
2020-07-22 00:00:00,25.6,20.7,30.6,,,,0.6,,,
2020-07-23 00:00:00,27.1,22.1,32.4,,,,7.3,,,
2020-07-24 00:00:00,28.3,23.2,33.1,,,,7.1,,,
2020-07-25 00:00:00,28.5,24.5,33,,,,9.5,,,
2020-07-26 00:00:00,25.5,22,33,,,,4.2,,,
2020-07-27 00:00:00,24.5,22,29.7,,,,0.3,,,
2020-07-28 00:00:00,25.4,19,31.1,,,,4.8,,,
2020-07-29 00:00:00,24,22,28,,,,2.1,,,
2020-07-30 00:00:00,24.1,22.3,27.2,,,,6.8,,,
2020-07-31 00:00:00,23.6,19.8,28.1,,,,2.9,,,
2020-08-01 00:00:00,23,17.7,28,,,,2.9,,,
2020-08-02 00:00:00,21.9,17.6,27.5,,,,9.7,,,
2020-08-03 00:00:00,19,13.7,24.5,,,,7.3,,,
2020-08-04 00:00:00,18.9,12.6,24.5,,,,0.2,,,
2020-08-05 00:00:00,20.1,15.7,25.8,,,,6.9,,,
2020-08-06 00:00:00,23.5,19.1,30.1,,,,12,,,
2020-08-07 00:00:00,24.4,19.8,29.5,,,,19.3,,,
2020-08-08 00:00:00,26.9,,,,,,,,,
2020-08-09 00:00:00,26.9,23.5,31,,,,16.9,,,
2020-08-10 00:00:00,25.3,22.8,29,,,,10.6,,,
2020-08-11 00:00:00,24.5,19,30,,,,10.6,,,
2020-08-12 00:00:00,25.8,21.9,29.8,,,,9.8,,,
2020-08-13 00:00:00,27.5,23.8,32,,,,11.8,,,
2020-08-14 00:00:00,26.8,22.5,31.8,,,,10.6,,,
2020-08-15 00:00:00,25.7,22.2,30,,,,10.4,,,
2020-08-16 00:00:00,23.3,17.2,29.5,,,,6.8,,,
2020-08-17 00:00:00,22.6,17.2,28.3,,,,11.9,,,
2020-08-18 00:00:00,21.7,16,27.2,,,,6.7,,,
2020-08-19 00:00:00,22.3,16.1,28,,,,7.1,,,
2020-08-20 00:00:00,22.5,16.3,28.9,,,,11.3,,,
2020-08-21 00:00:00,24.5,17.9,31.3,,,,11.3,,,
2020-08-22 00:00:00,25.4,19.3,32.1,,,,10.9,,,
2020-08-23 00:00:00,27.1,20.3,34.1,,,,8.9,,,
2020-08-24 00:00:00,27.4,21.7,33.8,,,,9.5,,,
2020-08-25 00:00:00,27.3,21.3,33.7,,,,11.9,,,
2020-08-26 00:00:00,28,22.2,34,,,,14.1,,,
2020-08-27 00:00:00,27.4,22.5,32.8,,,,11.9,,,
2020-08-28 00:00:00,27.7,20.6,34.6,,,,9.8,,,
2020-08-29 00:00:00,23.1,19.1,28,,,,10,,,
2020-08-30 00:00:00,21.9,16.8,28,,,,13.1,,,
2020-08-31 00:00:00,22,19.1,25.5,,,,9.7,,,
2020-09-01 00:00:00,18.8,15.7,21.8,,,,9.2,,,
2020-09-02 00:00:00,22.4,15.6,30.5,,,,5.8,,,
2020-09-03 00:00:00,22.3,16.6,26.5,,,,12.9,,,
2020-09-04 00:00:00,20.7,12.2,28.6,,,,7.4,,,
2020-09-05 00:00:00,24.7,16.3,33.5,,,,9.6,,,
2020-09-06 00:00:00,27.8,24,33.9,,,,22,,,
2020-09-07 00:00:00,22.3,16.5,27,,,,19.5,,,
2020-09-08 00:00:00,11.4,9,15.3,,,,25.1,,,
2020-09-09 00:00:00,10.2,9,11.7,,,,18.2,,,
2020-09-10 00:00:00,11.8,10.4,13.7,,,,13.8,,,
2020-09-11 00:00:00,14.7,12.8,16.7,,,,3.1,,,
2020-09-12 00:00:00,18.2,15.1,23.7,,,,7.1,,,
2020-09-13 00:00:00,18.8,11.2,26,,,,3.8,,,
2020-09-14 00:00:00,19.9,14.1,25.9,,,,6.3,,,
2020-09-15 00:00:00,20.8,15.6,27.4,,,,10,,,
2020-09-16 00:00:00,21.8,16,29.5,,,,9.6,,,
2020-09-17 00:00:00,17.4,12.5,23,,,,10.2,,,
2020-09-18 00:00:00,16.1,10.4,22.5,,,,10,,,
2020-09-19 00:00:00,16.5,11.8,21.9,,,,15.9,,,
2020-09-20 00:00:00,17.4,11.5,24.4,,,,17.4,,,
2020-09-21 00:00:00,19.1,12.7,27,,,,13.5,,,
2020-09-22 00:00:00,20.2,14.3,26.8,,,,9.9,,,
2020-09-23 00:00:00,19.8,16.1,24,,,,10,,,
2020-09-24 00:00:00,21.7,15.5,29.1,,,,13.6,,,
2020-09-25 00:00:00,23.6,16.7,32,,,,16.2,,,
2020-09-26 00:00:00,24.9,19,33.5,,,,18.4,,,
2020-09-27 00:00:00,16.7,12.2,24.1,,,,7.8,,,
2020-09-28 00:00:00,13.8,9.6,18.1,,,,16,,,
2020-09-29 00:00:00,15,6,24.3,,,,12.1,,,
2020-09-30 00:00:00,17.2,12.4,22.5,,,,17.4,,,
2020-10-01 00:00:00,12.2,8,17,,,,15.3,,,
2020-10-02 00:00:00,10.5,3.7,17.4,,,,5.7,,,
2020-10-03 00:00:00,11.1,7.5,14.5,,,,13.4,,,
2020-10-04 00:00:00,9.6,1.2,17.8,,,,6.8,,,
2020-10-05 00:00:00,15.7,8.7,24.6,,,,21.1,,,
2020-10-06 00:00:00,19.5,10.7,28.8,,,,8.9,,,
2020-10-07 00:00:00,21.2,13.6,29.4,,,,9.9,,,
2020-10-08 00:00:00,21.4,14.7,29,,,,16.1,,,
2020-10-09 00:00:00,22.9,17.2,30.6,,,,20.3,,,
2020-10-10 00:00:00,22,16.7,28.8,,,,7.8,,,
2020-10-11 00:00:00,23.5,,,,,,21.5,,,
2020-10-12 00:00:00,15.8,11,21.8,,,,20.4,,,
2020-10-13 00:00:00,16.8,11,23.6,,,,12,,,
2020-10-14 00:00:00,18.7,12.8,26.3,,,,20.5,,,
2020-10-15 00:00:00,10.7,6.2,17,,,,16,,,
2020-10-16 00:00:00,8.9,1.5,16.4,,,,14.4,,,
2020-10-17 00:00:00,15.9,11.6,22,,,,23,,,
2020-10-18 00:00:00,6.4,3.2,11.2,,,,18.6,,,
2020-10-19 00:00:00,5.1,,,,,,13.1,,,
2020-10-20 00:00:00,5.7,3.8,8,,,,9.9,,,
2020-10-21 00:00:00,6.1,1.7,9.5,,,,8.7,,,
2020-10-22 00:00:00,13.9,4.8,27,,,,20.5,,,
2020-10-23 00:00:00,3.7,2.6,5.5,,,,23.3,,,
2020-10-24 00:00:00,2.4,0.5,4.5,,,,12.2,,,
2020-10-25 00:00:00,2.4,0.3,3.5,,,,18.8,,,
2020-10-26 00:00:00,-1.3,-3,0,,,,13.6,,,
2020-10-27 00:00:00,0.4,-2.8,3.3,,,,6.3,,,
2020-10-28 00:00:00,4,-1.8,9.8,,,,8,,,
2020-10-29 00:00:00,5.3,1.2,8.9,,,,15.3,,,
2020-10-30 00:00:00,6.7,0,15.2,,,,11.5,,,
2020-10-31 00:00:00,12.8,6.3,21.4,,,,23.5,,,
2020-11-01 00:00:00,6.1,2.4,10.8,,,,13.3,,,
2020-11-02 00:00:00,9.5,,,,,,12.1,,,
2020-11-03 00:00:00,15,6,27,,,,14.8,,,
2020-11-04 00:00:00,15.6,10.7,21.6,,,,15.6,,,
2020-11-05 00:00:00,15.3,9.1,22,,,,6.6,,,
2020-11-06 00:00:00,16,9.4,24,,,,16.4,,,
2020-11-07 00:00:00,17.4,13.1,23.6,,,,22.4,,,
2020-11-08 00:00:00,18.7,13.7,24.3,,,,26.7,,,
2020-11-09 00:00:00,17.5,7,21.3,,,,21.7,,,
2020-11-10 00:00:00,3.8,,,,,,20,,,
2020-11-11 00:00:00,4.4,-2.8,13,,,,11.2,,,
2020-11-12 00:00:00,4.5,-2.5,12.2,,,,15.2,,,
2020-11-13 00:00:00,0.4,-7,8,,,,11.4,,,
2020-11-14 00:00:00,11,1.6,17.6,,,,23.3,,,
2020-11-15 00:00:00,6.3,2.8,11.5,,,,27.1,,,
2020-11-16 00:00:00,7.4,0.8,17,,,,15.1,,,
2020-11-17 00:00:00,6.1,0.6,13.1,,,,15.5,,,
2020-11-18 00:00:00,13.1,5,21,,,,28.1,,,
2020-11-19 00:00:00,17.3,13.6,23.4,,,,21.3,,,
2020-11-20 00:00:00,10,4.8,16.6,,,,10.1,,,
2020-11-21 00:00:00,6.2,4.8,8.1,,,,12.1,,,
2020-11-22 00:00:00,6.4,1.9,12.7,,,,11,,,
2020-11-23 00:00:00,1.4,-2.3,2.5,,,,14.1,,,
2020-11-24 00:00:00,7,2.6,10.2,,,,14.2,,,
2020-11-25 00:00:00,4.8,2.5,6.5,,,,17.9,,,
2020-11-26 00:00:00,4.2,0,12.1,,,,11.9,,,
2020-11-27 00:00:00,4,-0.9,10.4,,,,9.7,,,
2020-11-28 00:00:00,6.3,1.1,14.6,,,,14.2,,,
2020-11-29 00:00:00,3.1,-1,5.3,,,,23.8,,,
2020-11-30 00:00:00,-1.4,-6.1,4.5,,,,12.3,,,
2020-12-01 00:00:00,1.3,-5,9.1,,,,14.6,,,
2020-12-02 00:00:00,3.1,-1.6,10.5,,,,9.8,,,
2020-12-03 00:00:00,0.3,-4.9,7.1,,,,8.4,,,
2020-12-04 00:00:00,3.9,-2.5,12,,,,9.8,,,
2020-12-05 00:00:00,3.5,-1.5,9.5,,,,10.5,,,
2020-12-06 00:00:00,2.4,-1,7.1,,,,12.2,,,
2020-12-07 00:00:00,3.1,-1.7,10.7,,,,7.4,,,
2020-12-08 00:00:00,4.3,-5.3,13.7,,,,7.4,,,
2020-12-09 00:00:00,10.5,4.1,18.4,,,,10,,,
2020-12-10 00:00:00,9.4,5.6,17,,,,12.6,,,
2020-12-11 00:00:00,4.5,3,6,,,,19,,,
2020-12-12 00:00:00,0.5,-1.1,1.7,,,,15.7,,,
2020-12-13 00:00:00,-3.3,-6.6,-1.5,,,,9.2,,,
2020-12-14 00:00:00,-4.8,-9,-0.3,,,,9.7,,,
2020-12-15 00:00:00,-4.7,-7.5,-2.5,,,,11.2,,,
2020-12-16 00:00:00,-4.4,-7.8,-2.5,,,,5.1,,,
2020-12-17 00:00:00,-1.2,-5.5,4.5,,,,9.4,,,
2020-12-18 00:00:00,5.4,0.6,12.1,,,,19.4,,,
2020-12-19 00:00:00,-0.3,-2.2,1.8,,,,11.2,,,
2020-12-20 00:00:00,3.2,-2.2,9.1,,,,13.7,,,
2020-12-21 00:00:00,7.7,4,13.7,,,,20,,,
2020-12-22 00:00:00,8.3,1.1,15.6,,,,22.2,,,
2020-12-23 00:00:00,3.3,-7.2,14,,,,43,,,
2020-12-24 00:00:00,-9.8,-12.8,-6.3,,,,22.3,,,
2020-12-25 00:00:00,-6.6,-14.5,2.5,,,,10.8,,,
2020-12-26 00:00:00,1.9,-5.8,9.8,,,,10,,,
2020-12-27 00:00:00,2.5,-0.4,5.7,,,,16.8,,,
2020-12-28 00:00:00,-2.1,-4.9,0.8,,,,12.7,,,
2020-12-29 00:00:00,-1.5,-3.7,1,,,,12.7,,,
2020-12-30 00:00:00,-2.5,-8.1,1.2,,,,4.5,,,
2020-12-31 00:00:00,-5.3,-9.5,-0.3,,,,1.4,,,
2021-01-01 00:00:00,-3.5,-5.5,-1.8,,,,3.8,,,
2021-01-02 00:00:00,-3.4,-7,0,4.2,,,0.4,,1020,
2021-01-03 00:00:00,-2.7,-8.1,2,0.7,,,9.5,,1014.7,
2021-01-04 00:00:00,1.5,0,5.5,3.1,,,12.2,,1016.8,
2021-01-05 00:00:00,3.2,-2.1,8.9,0,,,12.8,,1019.6,
2021-01-06 00:00:00,3.5,2.5,4.5,7.5,,,15,,1021.2,
2021-01-07 00:00:00,1.3,-1.5,2.7,0.5,,,14.5,,1027.7,
2021-01-08 00:00:00,-0.3,-2.2,2.7,0,,,5.2,,1030,
2021-01-09 00:00:00,-1.5,-3.3,0,0,,,10.2,,1030.2,
2021-01-10 00:00:00,-1.2,-3.6,1,0,,,8,,1031.3,
2021-01-11 00:00:00,2.2,-3.2,8.3,0,,,14.2,,1025.4,
2021-01-12 00:00:00,4.2,-1.6,12.4,0,,,10,,1020.1,
2021-01-13 00:00:00,5.6,0.7,12.5,0,,,12.9,,1009.5,
2021-01-14 00:00:00,4.3,1,7,1.3,,,29.8,,1004.3,
2021-01-15 00:00:00,0.3,-0.3,1.1,7.8,,,35.2,,1005.4,
2021-01-16 00:00:00,-0.8,-2.2,0.2,0.1,,,18.3,,1014.6,
2021-01-17 00:00:00,-0.1,-3.7,3,0,,,14.1,,1014.1,
2021-01-18 00:00:00,0.2,-2.6,3.5,0,,,7.6,,1016.6,
2021-01-19 00:00:00,1,-3,6.5,0,,,14.4,,1027.7,
2021-01-20 00:00:00,3.4,-4.7,13,0,,,17.2,,1019.2,
2021-01-21 00:00:00,4.1,-0.4,11.2,0,,,8.5,,1015.6,
2021-01-22 00:00:00,-3.3,-6.3,-0.6,0,,,9.6,,1026.1,
2021-01-23 00:00:00,-1.9,-6.5,2.3,0.9,,,15,,1022.4,
2021-01-24 00:00:00,1.5,0.5,2.7,0.1,,,10.7,,1017.6,
2021-01-25 00:00:00,-0.8,-2.3,0.1,22.2,,,25.7,,1010.2,
2021-01-26 00:00:00,-5.1,-8.6,-2.8,1,,,16.2,,1019.6,
2021-01-27 00:00:00,-6.4,-10.3,-3,5,,,9.7,,1032.6,
2021-01-28 00:00:00,-4.6,-10,-1,0,,,13.9,,1035,
2021-01-29 00:00:00,0.3,-5.4,5,0.4,,,17.4,,1020,
2021-01-30 00:00:00,3.5,0.8,5.3,14.6,,,21.4,,1005.1,
2021-01-31 00:00:00,0,-1.8,0.8,0,,,26.7,,1023.3,
2021-02-01 00:00:00,-1.9,-3.7,-0.5,0,,,10.9,,1031,
2021-02-02 00:00:00,-1.4,-4.5,3.8,0,,,11.2,,1025.8,
2021-02-03 00:00:00,4.3,-2.2,12.2,0,,,19.1,,1013.3,
2021-02-04 00:00:00,-0.5,-6.1,8.1,3.4,,,24,,1008.1,
2021-02-05 00:00:00,-4.9,-9,-2,0,,,12.5,,1014.4,
2021-02-06 00:00:00,-10.6,-17.3,-7,4.8,,,9.7,,1023.6,
2021-02-07 00:00:00,-16.1,-18.7,-14.2,3.6,,,13.2,,1028.3,
2021-02-08 00:00:00,-15.3,-18.4,-13.6,1.1,,,13.1,,1029.9,
2021-02-09 00:00:00,-13.7,-16.3,-10.9,0,,,11.5,,1033.1,
2021-02-10 00:00:00,-11.1,-14,-9,0,,,13.7,,1033.3,
2021-02-11 00:00:00,-13.9,-16.2,-12,0,,,16.3,,1036,
2021-02-12 00:00:00,-17.5,-19,-16,0.7,,,16.8,,1039,
2021-02-13 00:00:00,-17.5,-19.2,-14.8,0.4,,,13.4,,1037.1,
2021-02-14 00:00:00,-19.1,-21.5,-16.2,1.2,,,17.5,,1041.4,
2021-02-15 00:00:00,-20.2,-22.7,-18.3,0.3,,,14.9,,1035.9,
2021-02-16 00:00:00,-21.5,-29.4,-16.5,0,,,4.6,,1028.1,
2021-02-17 00:00:00,-11.7,-16,-7,0.2,,,8.3,,1028.2,
2021-02-18 00:00:00,-9.7,-15.6,-5.2,0,,,5.5,,1032.8,
2021-02-19 00:00:00,-5.7,-12.7,0,0,,,9,,1028.9,
2021-02-20 00:00:00,-1.8,-7,2,0,,,11.2,,1022.8,
2021-02-21 00:00:00,1.5,0,3,3.3,,,19.5,,1014,
2021-02-22 00:00:00,3.3,-2.5,9.8,0,,,16.7,,1013.8,
2021-02-23 00:00:00,8.7,2,18,0,,,13.8,,1010,
2021-02-24 00:00:00,3.5,-0.5,6.3,0,,,15.5,,1020.6,
2021-02-25 00:00:00,2.3,-2.8,7.4,0,,,6.4,,1028.9,
2021-02-26 00:00:00,4.6,-0.5,11.3,0,,,15.1,,1015.5,
2021-02-27 00:00:00,7.9,0.8,15.8,0,,,15.9,,1010.8,
2021-02-28 00:00:00,4.2,-1.5,11,0,,,18.6,,1015.1,
2021-03-01 00:00:00,2.2,-3.9,9.9,0,,,11.1,,1027.3,
2021-03-02 00:00:00,6.3,-2.7,16.6,0,,,17.8,,1020.9,
2021-03-03 00:00:00,11.6,3.6,21.1,0,,,8.2,,1016.8,
2021-03-04 00:00:00,12.1,5.3,20.7,0,,,17.3,,1020.5,
2021-03-05 00:00:00,8.4,1.6,15.8,0,,,13.9,,1026.2,
2021-03-06 00:00:00,10.3,1.1,19.9,0,,,11.6,,1024.7,
2021-03-07 00:00:00,12.6,5.1,20.7,0,,,22.8,,1022.7,
2021-03-08 00:00:00,15,8.2,23,0,,,18.6,,1022.9,
2021-03-09 00:00:00,17.6,10.5,23.9,0,,,28.4,,1014.1,
2021-03-10 00:00:00,17.8,5.2,25.2,3.2,,,37.8,,1005.9,
2021-03-11 00:00:00,6.9,0.5,13.7,0,,,11.7,,1021.5,
2021-03-12 00:00:00,6.8,2.1,11.4,0.3,,,14.1,,1029.3,
2021-03-13 00:00:00,9.2,5,13.2,5.3,,,17.8,,1026.4,
2021-03-14 00:00:00,7.1,5.8,8.7,61.6,,,34.1,,1018.2,
2021-03-15 00:00:00,6.3,4.5,7.5,7.1,,,21.2,,1010.6,
2021-03-16 00:00:00,6.3,4.4,9.7,1.2,,,10.6,,1013,
2021-03-17 00:00:00,4.9,3.6,7.2,10.4,,,26.1,,1012.2,
2021-03-18 00:00:00,6.1,2,11.7,0.2,,,29.9,,1020.7,
2021-03-19 00:00:00,6.1,-0.5,14.1,0,,,11.8,,1030.7,
2021-03-20 00:00:00,8.5,1.3,17.1,0,,,19.1,,1026,
2021-03-21 00:00:00,13.5,7.4,20.4,0,,,28.6,,1016.8,
2021-03-22 00:00:00,14,12,16.2,3,,,11.6,,1012.5,
2021-03-23 00:00:00,11.9,10.2,15.3,23.5,,,17.9,,1000.5,
2021-03-24 00:00:00,8.1,6.5,10.7,0.6,,,18,,1007.7,
